1,2018/10/31 10:49:54,007200002539,THREAT,url,2049,2018/10/31 10:49:54,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 10:49:54,299503,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042779139,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 10:24:26,007200002539,THREAT,url,2049,2018/10/31 10:24:26,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 10:24:26,156530,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042756430,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 10:23:27,007200002539,THREAT,url,2049,2018/10/31 10:23:27,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 10:23:27,553042,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042755343,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 10:22:41,007200002539,THREAT,url,2049,2018/10/31 10:22:41,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 10:22:41,490608,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042754603,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:57:58,007200002539,THREAT,url,2049,2018/10/31 09:57:58,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:57:58,171464,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042732649,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:57:14,007200002539,THREAT,url,2049,2018/10/31 09:57:14,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:57:14,632514,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042732170,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:56:59,007200002539,THREAT,url,2049,2018/10/31 09:56:59,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:56:59,79087,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042731674,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:56:15,007200002539,THREAT,url,2049,2018/10/31 09:56:15,10.154.230.92,64.236.101.21,,,General Web Infrastructure,pancademo\adam.johnson,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:56:15,627375,1,50155,80,0,0,0x3000,tcp,block-url,"newsletter.adsonar.com/nwrss/imgs/nwr_1355937_8343242_73051_866767_4_2.PNG?placementId=1355937&plid=73051&pid=866767&ps=8343242&rotation=4&type=2&zw=336&zh=280&v=5&url=NA",(9999),phishing,informational,client-to-server,2042730978,0xa000000000000000,10.0.0.0-10.255.255.255,United States,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko),,,,,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:56:13,007200002539,THREAT,url,2049,2018/10/31 09:56:13,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:56:13,37803,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042730938,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:30:46,007200002539,THREAT,url,2049,2018/10/31 09:30:46,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:30:46,73817,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042708969,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:05:05,007200002539,THREAT,url,2049,2018/10/31 09:05:05,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:05:05,207092,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042686054,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:04:20,007200002539,THREAT,url,2049,2018/10/31 09:04:20,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:04:20,35545,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042685490,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:04:05,007200002539,THREAT,url,2049,2018/10/31 09:04:05,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:04:05,530090,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042684941,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 09:03:19,007200002539,THREAT,url,2049,2018/10/31 09:03:19,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 09:03:19,472598,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042684184,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 08:37:53,007200002539,THREAT,url,2049,2018/10/31 08:37:53,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 08:37:53,630829,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042660978,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 08:37:38,007200002539,THREAT,url,2049,2018/10/31 08:37:38,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 08:37:38,673240,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042660420,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 08:12:14,007200002539,THREAT,url,2049,2018/10/31 08:12:14,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 08:12:14,151616,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042637995,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 08:11:15,007200002539,THREAT,url,2049,2018/10/31 08:11:15,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 08:11:15,426550,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042636820,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 08:10:29,007200002539,THREAT,url,2049,2018/10/31 08:10:29,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 08:10:29,123837,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042636068,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:45:03,007200002539,THREAT,url,2049,2018/10/31 07:45:03,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:45:03,248451,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042614315,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:44:55,007200002539,THREAT,url,2049,2018/10/31 07:44:55,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:44:55,230026,1,54437,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Person-of-Interest_27131/",(9999),phishing,informational,client-to-server,2042613926,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:44:49,007200002539,THREAT,url,2049,2018/10/31 07:44:49,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:44:49,813655,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042613798,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:44:05,007200002539,THREAT,url,2049,2018/10/31 07:44:05,10.154.230.92,64.236.101.21,,,General Web Infrastructure,pancademo\adam.johnson,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:44:05,291553,1,50155,80,0,0,0x3000,tcp,block-url,"newsletter.adsonar.com/nwrss/imgs/nwr_1355937_8343242_73051_866767_4_2.PNG?placementId=1355937&plid=73051&pid=866767&ps=8343242&rotation=4&type=2&zw=336&zh=280&v=5&url=NA",(9999),phishing,informational,client-to-server,2042613074,0xa000000000000000,10.0.0.0-10.255.255.255,United States,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko),,,,,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:44:03,007200002539,THREAT,url,2049,2018/10/31 07:44:03,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:44:03,63097,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042613054,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:19:22,007200002539,THREAT,url,2049,2018/10/31 07:19:22,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:19:22,527315,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042592168,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:18:37,007200002539,THREAT,url,2049,2018/10/31 07:18:37,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:18:37,3106,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042591552,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:18:22,007200002539,THREAT,url,2049,2018/10/31 07:18:22,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:18:22,514668,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042590967,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 07:17:36,007200002539,THREAT,url,2049,2018/10/31 07:17:36,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 07:17:36,281985,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042590190,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 06:52:10,007200002539,THREAT,url,2049,2018/10/31 06:52:10,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 06:52:10,112450,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042568370,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 06:51:09,007200002539,THREAT,url,2049,2018/10/31 06:51:09,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 06:51:09,776617,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042567032,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 06:26:28,007200002539,THREAT,url,2049,2018/10/31 06:26:28,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 06:26:28,188249,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042545427,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
